customer_id,product_id,interaction_type,engagement_score,time_spent_seconds,date_time,device_type,features_used,conversion_status
1771,28,Click,15.3,2,2024-05-03 21:21:39,iPhone,"Alerts, Money Transfer",True
2543,54,View,33.94,41,2023-03-01 17:29:01,Google Pixel,"Payment Schedule, Documents",True
2937,48,View,29.95,6,2024-07-22 19:12:01,iPhone,"Payment Schedule, Rate Comparison, Loan Calculator",False
6148,18,View,29.49,8,2023-03-23 12:41:50,Samsung Galaxy,Cash Advance,True
5703,26,View,39.72,20,2024-06-28 22:07:12,Google Pixel,"Bill Pay, Check Deposit, Transaction History",False
254,69,Click,45.62,22,2024-01-28 02:11:33,Samsung Galaxy,"Application Status, Vehicle Valuation, Documents",True
6238,90,View,45.44,136,2023-12-12 23:20:54,MacBook,Portfolio Performance,False
2404,100,Download,52.91,41,2023-03-21 09:18:40,MacBook,"Claims, Policy Documents, Premium Calculator",True
6350,48,Download,42.18,56,2023-08-02 09:03:29,Android Tablet,"Loan Calculator, Rate Comparison, Payment Schedule",False
9099,24,View,50.9,65,2023-07-28 05:56:07,Google Pixel,"Check Deposit, Bill Pay, Money Transfer",True
7968,85,Calculate,45.22,115,2024-02-08 22:48:53,Samsung Galaxy,Portfolio Performance,True
4360,63,View,36.14,75,2024-05-16 02:52:14,iPhone,"Payment Schedule, Documents",True
703,81,Click,24.75,9,2024-01-25 09:57:38,Samsung Galaxy,Trade,False
811,88,View,26.76,16,2024-06-24 03:32:05,iPad,"Tax Documents, Trade, Asset Allocation",False
4254,85,Click,22.88,3,2023-05-31 08:54:43,Samsung Galaxy,Tax Documents,False
3318,90,View,51.89,186,2023-05-05 02:00:32,iPhone,"Tax Documents, Asset Allocation, Portfolio Performance",True
7565,70,View,28.92,9,2023-11-13 23:57:32,Windows PC,"Application Status, Documents, Loan Calculator",False
9736,19,View,23.42,29,2023-04-27 16:57:14,iPhone,"Cash Advance, Balance Transfer",False
6235,1,Click,29.4,3,2023-07-11 08:53:39,iPhone,"Rewards Calculator, Cash Advance",True
3357,41,Click,28.63,13,2023-12-12 16:43:54,Samsung Galaxy,"Tax Documents, Goal Setting",False
4396,88,Click,23.74,2,2024-02-28 14:16:27,iPhone,"Portfolio Performance, Trade, Research",False
6338,47,Click,47.94,11,2024-04-01 08:32:02,iPhone,"Loan Calculator, Documents",False
7566,63,View,32.13,106,2023-07-22 00:00:31,Google Pixel,"Loan Calculator, Payment Schedule",False
8094,75,View,77.18,49,2023-03-23 09:07:57,Google Pixel,"Amortization Schedule, Application Status, Mortgage Calculator",True
2198,19,Download,38.23,38,2023-11-26 19:16:25,iPhone,"Rewards Calculator, Payment Schedule",False
8646,17,Click,34.07,7,2025-04-29 21:32:31,iPhone,"Statements, Payment Schedule, Rewards Calculator",True
3583,95,Click,2.57,8,2023-01-24 16:11:42,MacBook,"Claims, Premium Calculator",False
3707,8,View,42.95,6,2023-03-19 23:43:17,Samsung Galaxy,"Cash Advance, Balance Transfer, Payment Schedule",False
5975,40,Click,36.57,64,2024-02-26 06:46:57,iPhone,"Interest Calculator, Goal Setting",False
4962,1,Click,23.06,7,2025-04-04 11:38:58,Samsung Galaxy,Payment Schedule,False
6851,22,Calculate,45.87,54,2023-10-24 23:16:13,Samsung Galaxy,Check Deposit,True
473,36,View,25.99,15,2024-05-14 14:15:52,Windows PC,Tax Documents,True
627,62,View,7.12,9,2024-09-30 16:30:38,Samsung Galaxy,"Application Status, Vehicle Valuation, Documents",False
410,4,Click,37.11,100,2024-02-04 08:26:24,iPhone,Statements,True
5294,48,Click,25.02,5,2024-01-26 22:47:14,iPhone,Rate Comparison,False
6605,91,Click,31.52,4,2023-06-17 11:44:49,iPhone,Premium Calculator,False
3681,32,View,25.73,74,2023-07-13 11:38:22,Samsung Galaxy,"Goal Setting, Tax Documents, Interest Calculator",False
6030,98,Click,38.91,9,2025-04-23 13:32:37,MacBook,"Claims, Coverage Details, Account Management",False
6198,9,View,41.27,13,2023-04-25 03:47:12,iPhone,Payment Schedule,True
5449,82,Click,32.83,19,2024-01-31 20:20:50,Google Pixel,"Portfolio Performance, Trade, Research",False
4823,32,View,16.57,37,2024-12-12 18:17:07,iPhone,"Interest Calculator, Statements",True
2479,2,Click,27.71,96,2023-05-29 17:25:26,Google Pixel,Balance Transfer,True
7171,53,Click,40.43,86,2024-05-19 22:48:36,iPad,Payment Schedule,True
4146,35,View,28.85,87,2023-03-30 09:54:52,Google Pixel,Statements,True
7618,100,Download,53.44,136,2023-02-24 05:14:31,iPhone,"Claims, Policy Documents, Coverage Details",False
3890,35,View,34.84,41,2023-10-19 08:43:41,Windows PC,"Goal Setting, Statements, Interest Calculator",False
3108,79,View,24.63,4,2023-12-21 13:11:36,iPhone,"Application Status, Mortgage Calculator",True
3385,64,View,38.28,53,2023-09-06 06:01:02,Samsung Galaxy,Payment Schedule,False
5587,90,Click,23.47,16,2024-11-11 00:39:15,iPhone,Asset Allocation,False
9042,91,Click,20.79,19,2024-10-20 11:12:44,Samsung Galaxy,"Account Management, Claims",False
6682,71,View,20.27,16,2023-07-03 01:49:04,iPad,"Documents, Rate Comparison, Amortization Schedule",False
8402,51,Calculate,71.12,264,2023-06-28 02:10:58,Samsung Galaxy,Documents,True
6779,33,Click,40.69,53,2024-09-27 01:49:29,Google Pixel,"Statements, Interest Calculator",False
1923,87,View,62.18,87,2024-07-17 03:06:22,Android Tablet,"Portfolio Performance, Tax Documents, Trade",True
146,24,Click,43.45,57,2024-04-16 01:43:43,Samsung Galaxy,"Bill Pay, Transaction History, Check Deposit",True
523,17,Download,25.65,40,2023-12-14 16:34:15,MacBook,Rewards Calculator,False
5295,41,View,31.37,54,2025-04-25 16:18:47,Samsung Galaxy,"Automatic Transfers, Tax Documents, Interest Calculator",False
6529,49,Click,41.77,94,2024-04-25 17:46:48,Samsung Galaxy,"Application Status, Rate Comparison, Loan Calculator",False
1482,81,Apply,75.47,142,2024-05-07 08:37:06,Samsung Galaxy,Asset Allocation,True
455,47,View,35.89,18,2023-07-10 16:43:22,iPhone,"Application Status, Loan Calculator, Payment Schedule",False
9684,74,View,7.6,64,2024-04-06 16:25:42,iPhone,Mortgage Calculator,False
5297,6,Calculate,49.06,228,2025-03-27 01:06:54,Samsung Galaxy,Balance Transfer,True
328,71,View,34.76,20,2024-06-25 09:41:41,Google Pixel,"Mortgage Calculator, Documents",False
3067,21,View,7.66,15,2023-09-02 00:25:38,iPhone,"Transaction History, Bill Pay, Money Transfer",True
2466,25,Compare,43.49,93,2023-02-06 13:25:19,Samsung Galaxy,Check Deposit,False
8267,37,Click,15.55,11,2023-06-16 12:19:33,iPhone,Statements,False
5244,70,View,26.41,10,2024-04-19 20:40:23,iPhone,"Documents, Loan Calculator",True
5904,27,View,21.78,74,2024-04-13 17:26:50,Samsung Galaxy,Check Deposit,False
4493,93,View,40.9,16,2024-11-19 20:12:34,Samsung Galaxy,Coverage Details,True
6515,31,Click,18.76,40,2023-08-05 23:04:26,Samsung Galaxy,Automatic Transfers,False
7220,64,View,25.1,7,2024-01-11 22:32:46,Windows PC,"Vehicle Valuation, Documents, Payment Schedule",False
1093,58,View,31.43,8,2023-05-11 19:25:39,iPhone,"Payment Schedule, Loan Calculator, Rate Comparison",False
4785,45,Click,42.62,43,2024-11-13 14:06:41,Windows PC,"Interest Calculator, Goal Setting",True
2165,21,Apply,95.63,193,2024-02-25 01:50:28,MacBook,"Bill Pay, Transaction History",True
7534,64,Apply,51.95,212,2023-10-11 15:49:40,Samsung Galaxy,"Vehicle Valuation, Application Status, Payment Schedule",True
2105,70,View,18.19,52,2024-05-22 18:12:48,iPad,"Vehicle Valuation, Payment Schedule, Loan Calculator",False
733,4,Click,36.34,8,2024-08-29 04:17:20,Samsung Galaxy,"Cash Advance, Payment Schedule, Balance Transfer",False
1414,7,Click,37.8,6,2023-11-05 21:38:20,iPhone,"Cash Advance, Rewards Calculator, Payment Schedule",False
4605,81,Click,7.95,40,2023-08-08 20:39:29,iPhone,"Trade, Tax Documents, Portfolio Performance",False
786,30,View,57.96,78,2023-12-01 14:40:06,Windows PC,"Alerts, Bill Pay",True
8416,92,Calculate,83.85,432,2023-04-04 01:56:57,iPhone,"Premium Calculator, Policy Documents",True
6203,87,Apply,39.71,46,2023-07-29 14:14:48,Google Pixel,Asset Allocation,False
8371,61,Click,23.18,8,2024-09-17 03:32:18,iPhone,Vehicle Valuation,False
1270,97,Apply,53.6,98,2024-11-23 11:45:19,Google Pixel,"Account Management, Premium Calculator, Coverage Details",False
2880,39,View,51.1,30,2024-03-10 06:07:52,iPad,Statements,False
3059,58,Calculate,62.06,98,2025-04-14 01:41:17,Google Pixel,"Documents, Application Status",False
846,64,View,30.89,11,2024-08-06 22:13:45,Windows PC,"Application Status, Vehicle Valuation",False
8790,52,Click,47.85,66,2023-09-24 09:34:53,Windows PC,Documents,False
6535,49,Click,43.85,13,2024-10-28 22:37:07,iPhone,"Rate Comparison, Application Status, Loan Calculator",True
7703,66,Click,21.24,23,2023-08-22 14:10:48,iPhone,Vehicle Valuation,False
4865,94,Download,41.8,95,2024-10-30 17:48:24,iPad,"Policy Documents, Account Management",False
2841,46,View,1.0,10,2023-09-01 22:35:06,Samsung Galaxy,"Documents, Payment Schedule, Loan Calculator",False
3754,41,Download,41.69,25,2025-02-19 17:39:18,iPhone,"Goal Setting, Statements",False
5485,48,View,11.13,35,2024-05-09 15:03:23,MacBook,"Payment Schedule, Application Status",False
5518,52,Calculate,77.75,479,2024-12-12 18:05:43,iPhone,"Loan Calculator, Rate Comparison",True
6042,41,Click,10.29,29,2023-12-28 01:24:56,Google Pixel,"Statements, Tax Documents",False
5386,94,View,28.64,7,2023-01-12 05:13:59,Windows PC,Coverage Details,True
1348,54,Download,47.15,55,2024-06-19 23:02:17,iPhone,"Payment Schedule, Loan Calculator, Rate Comparison",True
5115,74,Click,35.75,21,2023-10-25 11:36:35,Samsung Galaxy,"Rate Comparison, Application Status",False
7143,25,Share,18.2,34,2024-04-09 22:08:55,iPad,"Transaction History, Alerts",False
4819,92,Compare,84.51,357,2025-04-12 07:06:02,iPhone,Policy Documents,True
7924,94,Click,34.49,2,2024-12-29 15:09:27,iPhone,"Claims, Account Management, Premium Calculator",False
9767,4,Apply,53.95,64,2024-09-04 13:31:29,Google Pixel,"Balance Transfer, Payment Schedule, Statements",True
5653,45,Click,36.55,21,2023-12-10 17:53:17,Samsung Galaxy,"Automatic Transfers, Tax Documents, Goal Setting",True
8629,11,Compare,46.38,88,2024-01-20 03:27:31,iPhone,"Statements, Cash Advance",False
3173,73,Click,24.59,40,2024-09-10 08:11:35,Samsung Galaxy,"Documents, Rate Comparison, Mortgage Calculator",False
7950,66,Download,49.93,27,2023-11-23 10:43:50,Samsung Galaxy,Vehicle Valuation,True
8939,9,Share,40.05,84,2024-03-22 15:29:54,iPhone,Rewards Calculator,True
7611,82,View,50.16,86,2024-04-28 13:18:44,Samsung Galaxy,"Tax Documents, Research, Portfolio Performance",True
3280,80,Download,50.17,69,2024-12-06 00:20:59,iPhone,"Documents, Amortization Schedule, Rate Comparison",False
6240,69,View,23.85,25,2024-09-07 12:25:17,iPhone,"Vehicle Valuation, Loan Calculator",False
3160,80,Click,7.78,13,2024-08-17 11:05:46,Samsung Galaxy,"Mortgage Calculator, Application Status, Amortization Schedule",False
7225,28,View,25.71,31,2023-09-17 18:35:47,Samsung Galaxy,"Money Transfer, Check Deposit",False
6574,75,Click,27.85,16,2023-04-17 00:41:42,Google Pixel,"Amortization Schedule, Mortgage Calculator, Documents",False
7267,62,View,25.35,4,2023-11-19 03:25:44,iPad,Loan Calculator,False
2193,62,Click,6.9,19,2023-03-04 15:06:41,iPad,"Loan Calculator, Application Status, Vehicle Valuation",False
9948,74,Download,47.07,55,2024-01-28 13:46:47,Google Pixel,"Rate Comparison, Amortization Schedule",False
5939,74,Click,31.38,29,2024-05-03 14:16:24,MacBook,"Application Status, Rate Comparison",False
9520,15,Click,35.96,12,2025-01-14 00:33:58,Samsung Galaxy,"Rewards Calculator, Payment Schedule",True
8241,58,Compare,59.51,138,2023-03-14 08:52:11,Windows PC,Documents,False
8341,56,Click,9.91,33,2025-01-06 10:35:19,Samsung Galaxy,Loan Calculator,True
5954,64,View,51.86,18,2023-08-16 07:18:14,iPhone,Application Status,False
4915,11,Download,38.02,44,2024-12-27 21:29:08,Samsung Galaxy,Cash Advance,False
9223,22,View,11.88,10,2023-04-19 10:05:09,Samsung Galaxy,Bill Pay,False
2008,31,Click,26.55,4,2023-11-09 20:16:16,iPad,Automatic Transfers,True
8298,71,View,59.38,101,2023-04-16 20:35:10,iPhone,Documents,False
5584,2,Apply,92.33,285,2023-04-28 12:26:36,iPhone,"Statements, Payment Schedule, Balance Transfer",True
4398,2,Click,28.39,31,2024-03-25 21:20:07,iPhone,"Cash Advance, Rewards Calculator",True
1429,81,View,28.15,31,2024-05-15 03:07:23,Samsung Galaxy,"Tax Documents, Asset Allocation, Trade",True
3254,56,View,46.45,5,2025-03-15 09:35:45,Windows PC,"Application Status, Rate Comparison, Loan Calculator",False
4827,82,Click,53.91,32,2024-05-02 09:56:59,Samsung Galaxy,"Trade, Research",False
5618,43,Compare,53.67,115,2024-05-28 12:06:30,Google Pixel,"Tax Documents, Interest Calculator, Goal Setting",False
840,100,Click,26.81,6,2023-01-22 17:40:26,iPhone,"Account Management, Coverage Details",False
1274,33,View,10.17,13,2023-01-18 20:28:18,Google Pixel,"Statements, Tax Documents, Interest Calculator",False
8790,18,Download,60.13,51,2023-04-15 22:03:32,Samsung Galaxy,"Statements, Balance Transfer, Rewards Calculator",True
1389,76,Click,59.99,33,2024-05-30 03:02:34,iPad,"Amortization Schedule, Mortgage Calculator, Documents",True
1111,2,View,43.06,25,2023-08-31 22:16:17,iPad,"Statements, Balance Transfer",True
3023,100,Click,19.95,48,2025-03-20 16:48:30,Samsung Galaxy,Premium Calculator,False
80,8,View,63.78,10,2024-09-06 04:58:53,Samsung Galaxy,"Rewards Calculator, Balance Transfer",False
3662,79,Click,19.04,25,2023-09-07 02:44:33,Windows PC,"Rate Comparison, Documents, Application Status",False
423,66,View,11.59,2,2023-11-27 19:45:05,iPad,Loan Calculator,False
3419,100,Click,39.61,23,2024-11-02 23:34:05,Samsung Galaxy,"Claims, Coverage Details",True
1419,80,Click,7.43,68,2024-02-21 07:18:53,Samsung Galaxy,"Amortization Schedule, Rate Comparison",False
5626,32,View,16.56,29,2023-10-22 18:58:27,iPhone,"Automatic Transfers, Goal Setting",False
6365,91,Apply,66.63,94,2023-04-24 17:43:11,Samsung Galaxy,"Coverage Details, Policy Documents",False
4868,85,View,46.73,36,2024-01-06 21:08:23,iPhone,Tax Documents,False
6145,96,Download,47.65,66,2025-04-01 16:08:34,iPhone,"Premium Calculator, Coverage Details",True
6450,20,View,35.97,32,2023-09-03 15:40:42,Samsung Galaxy,Cash Advance,False
1406,64,View,40.78,2,2023-07-16 13:04:44,Windows PC,"Vehicle Valuation, Application Status",False
903,65,Click,43.14,28,2024-11-10 01:52:24,Windows PC,Loan Calculator,False
1063,35,View,13.29,19,2025-01-04 14:20:05,Windows PC,"Goal Setting, Automatic Transfers, Statements",False
1461,96,View,20.61,36,2024-02-09 05:09:20,Windows PC,Policy Documents,False
1347,30,View,33.86,14,2024-06-11 04:50:23,iPhone,Money Transfer,True
9060,5,View,29.51,170,2024-05-25 19:11:09,Windows PC,Payment Schedule,True
3772,38,Click,35.82,4,2024-06-01 04:24:43,iPhone,Automatic Transfers,True
821,20,Apply,41.57,41,2023-12-05 23:04:04,Samsung Galaxy,"Cash Advance, Balance Transfer, Rewards Calculator",True
3657,85,View,14.28,7,2025-03-10 21:29:01,iPhone,"Research, Trade",False
8145,54,Compare,42.46,87,2025-03-20 11:42:37,iPad,"Application Status, Documents, Payment Schedule",False
2085,94,View,36.77,9,2023-02-19 18:00:46,MacBook,"Account Management, Coverage Details, Policy Documents",False
972,21,View,1.0,15,2024-06-07 01:10:21,iPhone,"Alerts, Bill Pay",False
9854,71,Click,20.72,1,2025-02-02 01:55:22,Samsung Galaxy,"Rate Comparison, Application Status, Mortgage Calculator",False
7140,66,Click,21.97,11,2023-10-16 09:58:56,iPhone,"Application Status, Documents",False
1068,74,View,23.4,64,2024-09-15 10:46:17,Samsung Galaxy,Amortization Schedule,False
5975,62,View,31.43,42,2025-02-21 09:03:19,iPhone,"Vehicle Valuation, Payment Schedule, Loan Calculator",False
493,94,Click,34.76,4,2023-01-15 01:38:47,Samsung Galaxy,Account Management,False
1093,66,Compare,36.98,170,2025-03-19 02:01:52,Windows PC,"Vehicle Valuation, Application Status",True
128,84,View,68.85,39,2023-02-25 12:40:49,MacBook,"Research, Portfolio Performance, Trade",True
249,59,View,62.12,21,2024-08-12 01:37:19,iPhone,Payment Schedule,False
1769,50,View,27.39,13,2023-06-14 17:22:07,iPhone,"Loan Calculator, Documents",False
4429,92,View,11.89,5,2024-09-01 15:32:40,iPhone,"Policy Documents, Account Management, Coverage Details",False
9347,96,Download,43.32,37,2023-07-12 23:21:14,iPad,"Policy Documents, Premium Calculator, Coverage Details",True
2727,51,Click,43.09,32,2024-11-05 05:40:08,iPhone,"Documents, Loan Calculator, Rate Comparison",False
2884,17,Calculate,57.89,63,2023-09-27 06:37:35,Windows PC,Balance Transfer,False
4139,30,Click,9.73,18,2024-04-05 23:45:11,Google Pixel,"Check Deposit, Alerts",False
7305,90,Click,16.86,20,2024-12-09 14:35:06,Samsung Galaxy,"Tax Documents, Trade",True
6541,73,View,61.24,19,2023-12-17 15:02:51,Samsung Galaxy,"Rate Comparison, Amortization Schedule",True
7403,60,View,7.62,7,2023-08-22 02:55:36,iPad,"Rate Comparison, Documents, Application Status",False
5143,69,View,36.27,39,2023-01-03 01:19:50,Samsung Galaxy,"Documents, Vehicle Valuation, Application Status",False
1868,91,View,46.96,14,2023-05-04 03:54:34,Google Pixel,"Policy Documents, Account Management",False
6147,41,Download,46.42,37,2025-04-27 12:13:26,Samsung Galaxy,Statements,False
1409,56,View,35.84,10,2023-07-06 17:34:23,Samsung Galaxy,"Rate Comparison, Loan Calculator",False
2107,95,View,10.7,74,2024-11-12 05:21:49,iPhone,"Premium Calculator, Policy Documents, Coverage Details",False
702,25,View,1.67,18,2024-03-28 05:46:48,iPhone,"Bill Pay, Check Deposit",True
696,86,View,28.6,26,2023-11-22 03:57:21,Google Pixel,Portfolio Performance,True
1395,37,View,30.46,8,2023-10-07 02:39:55,iPhone,"Tax Documents, Automatic Transfers",False
5646,24,Click,20.41,8,2024-11-06 13:25:32,Windows PC,"Money Transfer, Transaction History",False
7391,66,Click,2.09,10,2023-06-13 18:47:06,iPad,Vehicle Valuation,False
3620,1,Click,35.64,161,2025-03-19 13:37:41,iPad,"Statements, Rewards Calculator",False
8486,70,Download,30.13,90,2024-04-09 13:13:07,iPad,"Application Status, Loan Calculator, Vehicle Valuation",False
3314,43,Click,31.98,3,2023-01-30 01:59:56,Google Pixel,Statements,True
6142,34,View,17.26,7,2024-06-01 23:50:10,Samsung Galaxy,Statements,False
1843,40,Chat,58.74,46,2025-01-22 01:55:29,iPhone,Interest Calculator,False
4477,66,Click,17.29,33,2025-04-08 08:16:11,Samsung Galaxy,"Vehicle Valuation, Payment Schedule",False
5392,11,Compare,40.87,151,2023-06-29 10:42:39,Google Pixel,"Payment Schedule, Cash Advance, Statements",True
9622,94,View,37.96,46,2024-03-27 09:47:59,MacBook,"Premium Calculator, Claims, Policy Documents",False
9010,10,Click,22.43,3,2023-01-18 22:20:36,iPad,"Statements, Rewards Calculator",False
9752,33,View,23.47,2,2023-07-20 02:32:29,Samsung Galaxy,Interest Calculator,False
7337,50,View,40.66,13,2023-07-12 20:10:55,iPhone,"Payment Schedule, Documents",True
5672,91,View,72.56,38,2024-06-07 01:16:30,MacBook,Account Management,False
9171,11,View,35.61,10,2024-03-11 20:50:37,Google Pixel,Balance Transfer,False
6480,21,Click,35.2,4,2025-01-06 12:54:16,Samsung Galaxy,"Money Transfer, Transaction History, Bill Pay",True
2188,71,Click,39.99,4,2023-09-09 13:53:23,iPhone,"Mortgage Calculator, Rate Comparison",False
9958,94,Calculate,53.45,41,2023-12-18 15:50:09,Windows PC,"Premium Calculator, Policy Documents",False
3242,75,View,42.46,37,2024-01-12 02:48:17,iPhone,Application Status,False
1486,91,Click,28.92,1,2023-09-08 11:59:20,iPad,"Claims, Account Management, Coverage Details",False
3425,82,Click,52.54,127,2024-04-13 18:28:01,Windows PC,"Tax Documents, Asset Allocation, Research",False
9832,11,View,48.68,2,2025-03-18 19:03:53,Samsung Galaxy,"Rewards Calculator, Balance Transfer, Cash Advance",True
